"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L2856","void add(LoggingEvent event)","org.apache.log4j.gui.JTableAppenderModel.add(Lorg/apache/log4j/spi/LoggingEvent;)V","L2858","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\JTableAppender.java","180","3","188","4","0","0","0","0","0","0","0","0","1","0","0","1","2","0.142857","1","0","0.142857","1","6","9","3","1","6","9","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L2891","int getColumnCount()","org.apache.log4j.gui.JTableAppenderModel.getColumnCount()I","L2858","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\JTableAppender.java","189","3","192","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2892","int getRowCount()","org.apache.log4j.gui.JTableAppenderModel.getRowCount()I","L2858","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\JTableAppender.java","194","3","196","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2893","Object getValueAt(int row, int col)","org.apache.log4j.gui.JTableAppenderModel.getValueAt(II)Ljava/lang/Object;","L2858","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\JTableAppender.java","204","3","207","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0.555556","5","5","0.555556","5","4","4","1","2","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2872","JTableAddAction(JTableAppender appender)","org.apache.log4j.gui.JTableAddAction.<init>(Lorg/apache/log4j/gui/JTableAppender;)V","L2869","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\JTableAppender.java","218","3","222","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","5","5","2","1","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2905","void actionPerformed(ActionEvent e)","org.apache.log4j.gui.JTableAddAction.actionPerformed(Ljava/awt/event/ActionEvent;)V","L2869","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\JTableAppender.java","224","3","236","4","0","0","0","0","0","0","0","0","2","1","1","0","2","0.0909091","1","0","0.0909091","1","10","13","5","1","10","13","5","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2928","Image loadIcon(String path)","org.apache.log4j.gui.TextPaneAppender.loadIcon(Ljava/lang/String;)Ljava/awt/Image;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","85","3","95","4","1","1","2","1","1","1","11","11","2","1","1","1","0","0","0","0","0","0","11","11","6","1","11","11","6","0","0","8","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L2519","TextPaneAppender(Layout layout, String name)","org.apache.log4j.gui.TextPaneAppender.<init>(Lorg/apache/log4j/Layout;Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","97","3","104","4","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","0","0","8","8","6","2","8","8","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2932","TextPaneAppender()","org.apache.log4j.gui.TextPaneAppender.<init>()V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","106","3","116","4","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","0","0","11","11","9","0","11","11","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2945","void close()","org.apache.log4j.gui.TextPaneAppender.close()V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","118","3","121","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","4","0","0","3","4","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2936","void createAttributes()","org.apache.log4j.gui.TextPaneAppender.createAttributes()V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","123","3","136","4","0","0","0","0","0","0","0","0","2","1","1","2","1","0","0","0","0","0","13","14","12","0","13","14","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2938","void createIcons()","org.apache.log4j.gui.TextPaneAppender.createIcons()V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","138","3","154","4","0","0","0","0","0","0","0","0","7","2","2","2","3","0","0","0","0","0","16","17","15","0","16","17","15","0","0","2","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2955","void append(LoggingEvent event)","org.apache.log4j.gui.TextPaneAppender.append(Lorg/apache/log4j/spi/LoggingEvent;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","156","3","183","4","0","0","0","0","0","0","0","0","6","3","3","0","1","0.0714286","2","0","0.0714286","2","26","28","19","1","26","28","19","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2523","JTextPane getTextPane()","org.apache.log4j.gui.TextPaneAppender.getTextPane()Ljavax/swing/JTextPane;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","185","3","188","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2968","Color parseColor(String v)","org.apache.log4j.gui.TextPaneAppender.parseColor(Ljava/lang/String;)Ljava/awt/Color;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","190","3","201","4","1","1","2","1","1","1","12","11","2","1","1","2","0","0","0","0","0","0","12","12","7","1","12","12","7","0","0","8","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2970","String colorToString(Color c)","org.apache.log4j.gui.TextPaneAppender.colorToString(Ljava/awt/Color;)Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","203","3","209","4","0","0","0","0","0","0","0","0","2","0","0","2","0","0.142857","1","0","0.142857","1","6","7","2","1","6","7","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L2980","void setLayout(Layout layout)","org.apache.log4j.gui.TextPaneAppender.setLayout(Lorg/apache/log4j/Layout;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","211","3","214","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2982","void setName(String name)","org.apache.log4j.gui.TextPaneAppender.setName(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","216","3","219","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2934","void setTextPane(JTextPane textpane)","org.apache.log4j.gui.TextPaneAppender.setTextPane(Ljavax/swing/JTextPane;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","222","3","228","4","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","7","7","4","1","7","7","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2987","void setColor(Priority p, String v)","org.apache.log4j.gui.TextPaneAppender.setColor(Lorg/apache/log4j/Priority;Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","230","3","234","4","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","0","0","5","5","1","2","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2991","String getColor(Priority p)","org.apache.log4j.gui.TextPaneAppender.getColor(Lorg/apache/log4j/Priority;)Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","236","3","241","4","0","0","0","0","0","0","0","0","2","0","0","5","1","0","0","0","0","0","6","6","2","1","6","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2996","void setLabel(String label)","org.apache.log4j.gui.TextPaneAppender.setLabel(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","246","3","249","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.333333","2","2","0.333333","2","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3000","String getLabel()","org.apache.log4j.gui.TextPaneAppender.getLabel()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","250","3","253","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3001","void setColorEmerg(String color)","org.apache.log4j.gui.TextPaneAppender.setColorEmerg(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","255","3","258","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3004","String getColorEmerg()","org.apache.log4j.gui.TextPaneAppender.getColorEmerg()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","259","3","262","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3006","void setColorError(String color)","org.apache.log4j.gui.TextPaneAppender.setColorError(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","264","3","267","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3008","String getColorError()","org.apache.log4j.gui.TextPaneAppender.getColorError()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","268","3","271","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3009","void setColorWarn(String color)","org.apache.log4j.gui.TextPaneAppender.setColorWarn(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","273","3","276","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3011","String getColorWarn()","org.apache.log4j.gui.TextPaneAppender.getColorWarn()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","277","3","280","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3012","void setColorInfo(String color)","org.apache.log4j.gui.TextPaneAppender.setColorInfo(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","282","3","285","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3014","String getColorInfo()","org.apache.log4j.gui.TextPaneAppender.getColorInfo()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","286","3","289","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3015","void setColorDebug(String color)","org.apache.log4j.gui.TextPaneAppender.setColorDebug(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","291","3","294","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3017","String getColorDebug()","org.apache.log4j.gui.TextPaneAppender.getColorDebug()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","295","3","298","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3018","void setColorBackground(String color)","org.apache.log4j.gui.TextPaneAppender.setColorBackground(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","300","3","303","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3020","String getColorBackground()","org.apache.log4j.gui.TextPaneAppender.getColorBackground()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","304","3","307","4","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3023","void setFancy(boolean fancy)","org.apache.log4j.gui.TextPaneAppender.setFancy(Z)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","309","3","312","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3025","boolean getFancy()","org.apache.log4j.gui.TextPaneAppender.getFancy()Z","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","313","3","316","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L3026","void setFontSize(int size)","org.apache.log4j.gui.TextPaneAppender.setFontSize(I)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","318","3","325","4","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","8","8","4","1","8","8","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3028","int getFontSize()","org.apache.log4j.gui.TextPaneAppender.getFontSize()I","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","327","3","331","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3034","void setFontName(String name)","org.apache.log4j.gui.TextPaneAppender.setFontName(Ljava/lang/String;)V","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","333","3","340","4","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","8","8","4","1","8","8","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3036","String getFontName()","org.apache.log4j.gui.TextPaneAppender.getFontName()Ljava/lang/String;","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","342","3","346","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3039","boolean requiresLayout()","org.apache.log4j.gui.TextPaneAppender.requiresLayout()Z","L2498","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\SvenReimers\gui\TextPaneAppender.java","348","3","351","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3284","String[] getOptionStrings()","org.apache.log4j.varia.DenyAllFilter.getOptionStrings()[Ljava/lang/String;","L3279","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\DenyAllFilter.java","44","3","47","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.6","6","6","0.6","6","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3286","void setOption(String key, String value)","org.apache.log4j.varia.DenyAllFilter.setOption(Ljava/lang/String;Ljava/lang/String;)V","L3279","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\DenyAllFilter.java","56","3","58","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.666667","6","6","0.666667","6","3","3","0","2","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3290","int decide(LoggingEvent event)","org.apache.log4j.varia.DenyAllFilter.decide(Lorg/apache/log4j/spi/LoggingEvent;)I","L3279","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\DenyAllFilter.java","67","3","70","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0.636364","7","7","0.636364","7","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3309","ExternallyRolledFileAppender()","org.apache.log4j.varia.ExternallyRolledFileAppender.<init>()V","L3295","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\varia\ExternallyRolledFileAppender.java","70","3","72","4","0","0","0","0","0","0","0","0","1","0","0","2","1","0.5","3","3","0.5","3","3","3","0","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
