"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Bad Practice Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Correctness Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Dodgy Code Rules","Empty Code Rules","Experimental Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","Internationalization Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Multithreaded Correctness Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L4047","SMTPAppender","org.apache.log4j.net.SMTPAppender","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SMTPAppender.java","79","1","774","2","0.0323326","1","3","1","0.0172414","0.0265957","12","10","2","5","5","97","13","2","1","23","71","0.97619","0.408228","258","252","41","1","0.406299","258","2","4","0","0","2","374","693","25","24","18","18","48","0","41","17","66","180","0","57","21","377","696","25","25","18","19","49","0","41","17","67","181","0","57","21","0","1","56","4","13","0","0","0","1","0","8","0","1","0","3","2","0","2","0","0","24","1","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","3","3","0","17","3","0","1","0","0"
"L4078","DefaultEvaluator","org.apache.log4j.net.DefaultEvaluator","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SMTPAppender.java","776","1","787","2","0","0","0","0","0","0","0","0","1","0","0","1","4","1","0","2","3","0.5","0.5","6","6","1","1","0.5","6","1","1","0","0","1","6","12","0","0","0","0","1","0","1","0","1","1","0","1","0","6","12","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4283","SocketAppender","org.apache.log4j.net.SocketAppender","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SocketAppender.java","102","1","474","2","0.0614379","1","3","1","0.0294906","0.0497738","11","11","3","3","3","47","7","2","8","18","41","0.809524","0.458453","160","152","17","4","0.4475","179","2","3","0","0","1","189","331","22","12","15","6","23","2","20","6","41","96","2","36","10","221","373","23","12","16","6","24","2","21","6","42","113","2","37","10","0","0","39","10","27","0","0","0","3","0","8","0","1","0","0","13","0","1","0","7","18","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","1","3","0","11","1","0","0","0","0"
"L4420","SocketHubAppender","org.apache.log4j.net.SocketHubAppender","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SocketHubAppender.java","108","1","511","2","0.0537143","1","3","1","0.0272277","0.0408922","11","11","5","3","3","38","6","1","1","19","38","0.833333","0.47","141","127","15","3","0.37355","161","2","3","0","0","1","159","266","18","10","11","4","19","1","17","5","37","73","1","33","9","270","404","22","10","15","4","23","1","20","5","41","134","1","36","9","0","4","46","13","21","0","0","4","2","0","8","0","1","0","4","1","0","0","0","10","25","0","4","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","7","4","0","8","1","0","3","0","0"
"L4039","SocketNode","org.apache.log4j.net.SocketNode","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SocketNode.java","44","1","124","2","0","0","0","0","0","0","0","0","1","4","4","18","5","3","3","10","12","0.666667","0.261364","23","18","2","1","0.261364","23","0","0","0","0","0","65","81","4","0","4","0","2","0","2","0","2","33","0","2","0","65","81","4","0","4","0","2","0","2","0","2","33","0","2","0","0","1","8","4","12","0","0","1","0","0","0","0","0","0","3","4","0","0","0","0","5","0","1","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"L4571","SocketServer","org.apache.log4j.net.SocketServer","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SocketServer.java","88","1","212","2","0","0","0","0","0","0","0","0","1","3","3","16","9","0","0","9","15","0.333333","0.360759","57","55","1","2","0.360759","57","0","0","0","0","0","101","125","8","0","8","0","6","0","2","0","6","54","0","2","0","101","125","8","0","8","0","6","0","2","0","6","54","0","2","0","0","0","14","6","31","0","0","0","2","0","0","0","0","0","0","12","0","0","0","1","13","0","0","0","0","0","0","0","0","0","6","8","0","0","0","0","0","0","0","6","0","0","1","1","0","1","0","0"
"L4634","SyslogAppender","org.apache.log4j.net.SyslogAppender","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\SyslogAppender.java","42","1","536","2","0","0","0","0","0","0","0","0","2","20","4","100","7","1","26","16","38","0.777778","0.32321","149","137","14","4","0.32321","149","2","3","0","0","1","312","495","39","14","32","8","22","20","17","4","40","174","20","33","8","312","495","39","14","32","8","22","20","17","4","40","174","20","33","8","0","0","39","3","16","0","0","0","2","0","0","0","1","0","7","6","0","1","0","1","19","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","2","3","0","11","0","1","0","0","0"
"L4819","TelnetAppender","org.apache.log4j.net.TelnetAppender","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\TelnetAppender.java","61","1","236","2","0","0","0","0","0","0","0","0","2","4","4","15","4","1","1","7","13","0.666667","0.384615","35","35","4","2","0.26087","48","2","3","0","0","1","56","78","9","7","2","1","6","0","5","1","24","28","0","22","5","136","176","13","7","6","1","11","0","10","1","29","70","0","27","5","0","5","27","14","9","0","0","5","0","0","0","0","1","0","2","0","0","0","0","6","24","0","5","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","3","3","1","0","4","0","2","0","0"
"L4314","ZeroConfSupport","org.apache.log4j.net.ZeroConfSupport","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\net\ZeroConfSupport.java","28","1","206","2","0.184922","1","8","2","0.145251","0.164557","26","26","1","1","1","33","1","2","4","2","12","0","0.0813954","14","0","0","6","0.0813954","14","0","0","0","0","0","158","179","4","1","4","1","10","0","5","0","10","96","0","5","0","158","179","4","1","4","1","10","0","5","0","10","96","0","5","0","0","2","39","6","5","0","0","2","0","0","16","0","0","0","0","1","0","0","0","0","23","0","2","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"L4962","ShortSocketServer","org.apache.log4j.net.ShortSocketServer","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\net\ShortSocketServer.java","41","1","85","2","0","0","0","0","0","0","0","0","1","1","1","4","7","0","0","6","8","0.5","0.217391","10","10","1","1","0.217391","10","0","0","0","0","0","36","45","1","0","1","0","2","0","1","0","2","24","0","1","0","36","45","1","0","1","0","2","0","1","0","2","24","0","1","0","0","0","7","5","6","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","7","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"L4975","SMTPAppenderTest","org.apache.log4j.net.SMTPAppenderTest","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\net\SMTPAppenderTest.java","29","1","62","2","0","0","0","0","0","0","0","0","2","0","0","3","7","1","0","5","8","0.75","0.391304","9","9","3","1","0.441176","15","0","0","0","0","0","14","26","0","0","0","0","3","0","3","0","3","6","0","3","0","19","34","0","0","0","0","4","0","4","0","4","7","0","4","0","0","0","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4994","SocketAppenderTest","org.apache.log4j.net.SocketAppenderTest","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\net\SocketAppenderTest.java","25","1","93","2","0","0","0","0","0","0","0","0","2","0","0","4","4","0","0","6","10","0.666667","0.25","7","6","2","1","0.269231","14","0","0","0","0","0","21","45","2","0","2","0","4","0","2","1","4","7","0","2","1","38","69","10","7","3","1","8","0","5","1","26","13","0","22","5","0","0","14","0","7","0","0","0","2","0","0","0","2","0","0","0","0","0","0","4","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5025","SocketServerTestCase","org.apache.log4j.net.SocketServerTestCase","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\net\SocketServerTestCase.java","35","1","408","2","0.564879","7","30","18","0.435829","0.547009","163","128","2","1","1","21","15","1","0","24","38","0.642857","0.26183","83","60","9","5","0.26183","83","0","0","0","0","0","234","374","19","0","19","0","14","1","13","1","14","130","1","13","1","234","374","19","0","19","0","14","1","13","1","14","130","1","13","1","0","1","97","21","68","0","0","1","0","0","68","0","1","0","0","19","0","6","0","0","15","0","1","0","0","0","0","0","0","8","11","6","0","0","0","0","0","0","0","30","0","0","7","2","5","8","0","0"
"L5117","SyslogAppenderTest","org.apache.log4j.net.SyslogAppenderTest","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\net\SyslogAppenderTest.java","45","1","594","2","0.0524233","1","2","2","0.0363636","0.0483871","20","18","28","1","1","44","12","0","0","35","67","0.96875","0.243697","116","109","31","1","0.253012","126","0","0","0","0","0","360","530","0","0","0","0","32","0","31","0","32","275","0","31","0","372","550","1","0","1","0","34","0","33","0","34","280","0","33","0","0","0","47","18","94","0","0","1","0","0","12","0","1","0","0","1","0","6","0","1","24","0","0","0","0","0","0","0","0","98","0","1","0","0","0","0","0","0","0","0","0","0","4","1","3","6","0","0"
"L5270","TelnetAppenderTest","org.apache.log4j.net.TelnetAppenderTest","L3703","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\tests\src\java\org\apache\log4j\net\TelnetAppenderTest.java","29","1","77","2","0","0","0","0","0","0","0","0","1","1","1","2","6","2","0","9","10","0","0","0","0","0","2","0","0","0","0","0","0","0","28","32","2","0","2","0","1","0","1","0","1","21","0","1","0","45","49","2","0","2","0","2","0","2","0","2","31","0","2","0","0","0","10","2","6","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","10","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"L3747","SingleLineTracerPrintWriter","org.apache.log4j.helpers.SingleLineTracerPrintWriter","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\contribs\KitchingSimon\SingleLineTracerPrintWriter.java","38","1","67","2","0","0","0","0","0","0","0","0","2","0","0","3","1","1","1","0","3","0.75","0.674419","29","28","3","1","0.674419","29","0","0","0","0","0","14","30","1","0","1","0","3","0","3","0","3","3","0","3","0","14","30","1","0","1","0","3","0","3","0","3","3","0","3","0","0","0","4","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"L5347","AbsoluteTimeDateFormat","org.apache.log4j.helpers.AbsoluteTimeDateFormat","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\AbsoluteTimeDateFormat.java","37","1","145","2","0.479508","3","10","3","0.229358","0.338983","25","20","2","2","2","11","0","5","6","0","4","0.6","0.397959","39","34","3","2","0.397959","39","0","0","2","2","0","59","109","6","0","6","0","4","3","4","0","4","32","3","4","0","59","109","6","0","6","0","4","3","4","0","4","32","3","4","0","0","1","25","0","4","0","0","0","2","0","12","0","1","0","0","0","0","0","0","2","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"L5402","AppenderAttachableImpl","org.apache.log4j.helpers.AppenderAttachableImpl","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\AppenderAttachableImpl.java","33","1","176","2","0","0","0","0","0","0","0","0","1","2","2","30","3","5","28","3","11","1","0.323077","42","41","9","0","0.323077","42","1","1","0","0","1","88","144","1","2","1","2","8","0","8","0","8","62","0","8","0","88","144","1","2","1","2","8","0","8","0","8","62","0","8","0","0","0","4","1","11","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"L5442","BoundedFIFO","org.apache.log4j.helpers.BoundedFIFO","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\BoundedFIFO.java","31","1","181","2","0","0","0","0","0","0","0","0","1","2","2","20","1","2","7","0","10","1","0.365672","49","41","10","0","0.365672","49","0","0","0","0","0","85","151","5","1","5","1","10","0","9","0","10","42","0","9","0","85","151","5","1","5","1","10","0","9","0","10","42","0","9","0","0","1","2","0","14","0","0","0","3","0","0","0","0","0","0","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0"
"L3153","CountingQuietWriter","org.apache.log4j.helpers.CountingQuietWriter","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\CountingQuietWriter.java","33","1","63","2","0","0","0","0","0","0","0","0","1","1","1","5","3","2","8","2","6","0.2","0.21875","7","7","1","4","0.21875","7","1","1","0","0","1","25","31","2","1","1","1","4","0","4","1","8","7","0","8","2","25","31","2","1","1","1","4","0","4","1","8","7","0","8","2","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L286","CyclicBuffer","org.apache.log4j.helpers.CyclicBuffer","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\CyclicBuffer.java","34","1","159","2","0","0","0","0","0","0","0","0","1","2","2","21","1","7","24","0","7","0.875","0.36","45","44","7","1","0.36","45","0","0","0","0","0","80","126","5","1","5","1","7","0","7","0","7","47","0","7","0","80","126","5","1","5","1","7","0","7","0","7","47","0","7","0","0","0","5","0","16","0","0","0","7","0","0","0","0","0","0","9","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5514","DateLayout","org.apache.log4j.helpers.DateLayout","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\DateLayout.java","36","1","200","2","0","0","0","0","0","0","0","0","1","5","1","22","6","4","18","4","14","0.818182","0.437909","67","67","9","2","0.437909","67","2","2","2","2","1","86","165","11","6","9","3","10","4","10","5","15","35","6","15","5","86","165","11","6","9","3","10","4","10","5","15","35","6","15","5","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0","0","0"
"L5584","DateTimeDateFormat","org.apache.log4j.helpers.DateTimeDateFormat","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\DateTimeDateFormat.java","34","1","85","2","0","0","0","0","0","0","0","0","2","1","1","5","1","3","3","2","6","0.6","0.32","16","16","3","2","0.32","16","1","1","0","0","1","34","52","8","0","2","0","4","0","4","0","8","17","3","8","0","34","52","8","0","2","0","4","0","4","0","8","17","3","8","0","0","0","8","0","2","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"L1478","FileWatchdog","org.apache.log4j.helpers.FileWatchdog","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\FileWatchdog.java","31","1","111","2","0","0","0","0","0","0","0","0","1","2","2","11","1","4","4","2","7","0.666667","0.289157","24","19","2","1","0.289157","24","0","0","2","2","0","59","81","7","0","7","0","5","1","2","1","5","25","1","2","1","59","81","7","0","7","0","5","1","2","1","5","25","1","2","1","0","1","14","1","9","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","9","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","5","0","0","0","0","0"
"L5645","FormattingInfo","org.apache.log4j.helpers.FormattingInfo","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\FormattingInfo.java","30","1","44","2","0","0","0","0","0","0","0","0","1","0","0","2","1","11","2","1","3","1","0.409091","9","9","1","0","0.409091","9","0","0","0","0","0","13","15","3","0","3","0","2","0","0","0","2","4","0","0","0","13","15","3","0","3","0","2","0","0","0","2","4","0","0","0","0","0","4","1","7","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L5590","ISO8601DateFormat","org.apache.log4j.helpers.ISO8601DateFormat","L5299","L103","D:\Development\SourceMeter-7.0.2-x64-windows\Java\Demo\apache-log4j-1.2.17\src\main\java\org\apache\log4j\helpers\ISO8601DateFormat.java","42","1","154","2","0.320896","3","10","3","0.256637","0.278481","29","22","2","2","2","24","1","3","3","2","6","0.6","0.261682","28","24","3","2","0.261682","28","1","1","0","0","1","79","113","9","0","3","0","4","0","4","0","8","67","3","8","0","79","113","9","0","3","0","4","0","4","0","8","67","3","8","0","0","1","23","0","6","0","0","0","3","0","12","0","1","0","1","0","0","0","0","3","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
